Código da Instituição,Nome da Instituição,Categoria Administrativa,Organização Acadêmica,Código do Curso de Graduação,Nome do Curso de Graduação,Código da Região Geográfica do Curso,Código da Unidade Federativa do Curso,Código do Município do Curso,Grau Acadêmico,Modalidade de Ensino,Código da área do Curso segundo a classificação CINE BRASIL,Nome da área do Curso segundo a classificação CINE BRASIL,Código da Grande Área do Curso segundo a classificação CINE BRASIL,Nome da Grande Área do Curso segundo a classificação CINE BRASIL,Ano de Ingresso,Ano de Referência,Prazo de Integralização em Anos,Ano de Integralização do Curso,Prazo de Acompanhamento do Curso em anos,Ano Máximo de Acompanhamento do Curso,Quantidade de Ingressantes no Curso,Quantidade de Permanência no Curso no ano de referência,Quantidade de Concluintes no Curso no ano de referência,Quantidade de Desistência no Curso no ano de referência,Quantidade de Falecimentos no Curso no ano de referência,Indicadores de Trajetória,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,Taxa de Permanência - TAP,Taxa de Conclusão Acumulada - TCA,Taxa de Desistência Acumulada - TDA,Taxa de Conclusão Anual - TCAN,Taxa de Desistência Anual - TADA
CO_IES,NO_IES,TP_CATEGORIA_ADMINISTRATIVA,TP_ORGANIZACAO_ACADEMICA,CO_CURSO,NO_CURSO,CO_REGIAO,CO_UF,CO_MUNICIPIO,TP_GRAU_ACADEMICO,TP_MODALIDADE_ENSINO,CO_CINE_ROTULO,NO_CINE_ROTULO,CO_CINE_AREA_GERAL,NO_CINE_AREA_GERAL,NU_ANO_INGRESSO,NU_ANO_REFERENCIA,NU_PRAZO_INTEGRALIZACAO,NU_ANO_INTEGRALIZACAO,NU_PRAZO_ACOMPANHAMENTO,NU_ANO_MAXIMO_ACOMPANHAMENTO,QT_INGRESSANTE,QT_PERMANENCIA,QT_CONCLUINTE,QT_DESISTENCIA,QT_FALECIDO,TAP,TCA,TDA,TCAN,TADA
1081,FACULDADE DE ENGENHARIA DE RESENDE,5,3,1184449,ENGENHARIA MECÂNICA,3,33,3304201,1,1,0715E02,Engenharia mecânica,07,"Engenharia, produção e construção",2018,2018,6,2023,10,2027,64,64,0,0,0,"100,0","0,0","0,0","0,0","0,0"
1081,FACULDADE DE ENGENHARIA DE RESENDE,5,3,1184449,ENGENHARIA MECÂNICA,3,33,3304201,1,1,0715E02,Engenharia mecânica,07,"Engenharia, produção e construção",2018,2019,6,2023,10,2027,64,46,3,15,0,"71,9","4,7","23,4","4,7","23,4"
1081,FACULDADE DE ENGENHARIA DE RESENDE,5,3,1184449,ENGENHARIA MECÂNICA,3,33,3304201,1,1,0715E02,Engenharia mecânica,07,"Engenharia, produção e construção",2018,2020,6,2023,10,2027,64,31,1,14,0,"48,4","6,3","45,3","1,6","21,9"
1081,FACULDADE DE ENGENHARIA DE RESENDE,5,3,1184449,ENGENHARIA MECÂNICA,3,33,3304201,1,1,0715E02,Engenharia mecânica,07,"Engenharia, produção e construção",2018,2021,6,2023,10,2027,64,27,0,4,0,"42,2","6,3","51,6","0,0","6,3"
1081,FACULDADE DE ENGENHARIA DE RESENDE,5,3,1184449,ENGENHARIA MECÂNICA,3,33,3304201,1,1,0715E02,Engenharia mecânica,07,"Engenharia, produção e construção",2018,2022,6,2023,10,2027,64,8,19,0,0,"12,5","35,9","51,6","29,7","0,0"
1092,FACULDADES INTEGRADAS DE BAURU,4,3,1167070,ENGENHARIA DE PRODUÇÃO,3,35,3506003,1,1,0725E02,Engenharia de produção,07,"Engenharia, produção e construção",2018,2018,6,2023,10,2027,20,18,0,2,0,"90,0","0,0","10,0","0,0","10,0"
1092,FACULDADES INTEGRADAS DE BAURU,4,3,1167070,ENGENHARIA DE PRODUÇÃO,3,35,3506003,1,1,0725E02,Engenharia de produção,07,"Engenharia, produção e construção",2018,2019,6,2023,10,2027,20,12,1,5,0,"60,0","5,0","35,0","5,0","25,0"
1092,FACULDADES INTEGRADAS DE BAURU,4,3,1167070,ENGENHARIA DE PRODUÇÃO,3,35,3506003,1,1,0725E02,Engenharia de produção,07,"Engenharia, produção e construção",2018,2020,6,2023,10,2027,20,9,2,1,0,"45,0","15,0","40,0","10,0","5,0"
1092,FACULDADES INTEGRADAS DE BAURU,4,3,1167070,ENGENHARIA DE PRODUÇÃO,3,35,3506003,1,1,0725E02,Engenharia de produção,07,"Engenharia, produção e construção",2018,2021,6,2023,10,2027,20,8,1,0,0,"40,0","20,0","40,0","5,0","0,0"
1092,FACULDADES INTEGRADAS DE BAURU,4,3,1167070,ENGENHARIA DE PRODUÇÃO,3,35,3506003,1,1,0725E02,Engenharia de produção,07,"Engenharia, produção e construção",2018,2022,6,2023,10,2027,20,2,5,1,0,"10,0","45,0","45,0","25,0","5,0"
1092,FACULDADES INTEGRADAS DE BAURU,4,3,1167857,ENGENHARIA CIVIL,3,35,3506003,1,1,0732E01,Engenharia civil,07,"Engenharia, produção e construção",2018,2018,6,2023,10,2027,30,26,1,3,0,"86,7","3,3","10,0","3,3","10,0"
1092,FACULDADES INTEGRADAS DE BAURU,4,3,1167857,ENGENHARIA CIVIL,3,35,3506003,1,1,0732E01,Engenharia civil,07,"Engenharia, produção e construção",2018,2019,6,2023,10,2027,30,18,1,7,0,"60,0","6,7","33,3","3,3","23,3"
1092,FACULDADES INTEGRADAS DE BAURU,4,3,1167857,ENGENHARIA CIVIL,3,35,3506003,1,1,0732E01,Engenharia civil,07,"Engenharia, produção e construção",2018,2020,6,2023,10,2027,30,13,1,4,0,"43,3","10,0","46,7","3,3","13,3"
1092,FACULDADES INTEGRADAS DE BAURU,4,3,1167857,ENGENHARIA CIVIL,3,35,3506003,1,1,0732E01,Engenharia civil,07,"Engenharia, produção e construção",2018,2021,6,2023,10,2027,30,8,2,3,0,"26,7","16,7","56,7","6,7","10,0"
1092,FACULDADES INTEGRADAS DE BAURU,4,3,1167857,ENGENHARIA CIVIL,3,35,3506003,1,1,0732E01,Engenharia civil,07,"Engenharia, produção e construção",2018,2022,6,2023,10,2027,30,3,4,1,0,"10,0","30,0","60,0","13,3","3,3"
1107,Centro Universitário Estácio do Ceará,4,2,1315083,ENGENHARIA CIVIL,2,23,2304400,1,1,0732E01,Engenharia civil,07,"Engenharia, produção e construção",2018,2018,6,2023,10,2027,340,322,0,18,0,"94,7","0,0","5,3","0,0","5,3"
1107,Centro Universitário Estácio do Ceará,4,2,1315083,ENGENHARIA CIVIL,2,23,2304400,1,1,0732E01,Engenharia civil,07,"Engenharia, produção e construção",2018,2019,6,2023,10,2027,340,231,0,91,0,"67,9","0,0","32,1","0,0","26,8"
1107,Centro Universitário Estácio do Ceará,4,2,1315083,ENGENHARIA CIVIL,2,23,2304400,1,1,0732E01,Engenharia civil,07,"Engenharia, produção e construção",2018,2020,6,2023,10,2027,340,154,3,74,0,"45,3","0,9","53,8","0,9","21,8"
1107,Centro Universitário Estácio do Ceará,4,2,1315083,ENGENHARIA CIVIL,2,23,2304400,1,1,0732E01,Engenharia civil,07,"Engenharia, produção e construção",2018,2021,6,2023,10,2027,340,81,2,71,0,"23,8","1,5","74,7","0,6","20,9"
1107,Centro Universitário Estácio do Ceará,4,2,1315083,ENGENHARIA CIVIL,2,23,2304400,1,1,0732E01,Engenharia civil,07,"Engenharia, produção e construção",2018,2022,6,2023,10,2027,340,58,2,21,0,"17,1","2,1","80,9","0,6","6,2"
1107,Centro Universitário Estácio do Ceará,4,2,1315087,ENGENHARIA DE PRODUÇÃO,2,23,2304400,1,1,0725E02,Engenharia de produção,07,"Engenharia, produção e construção",2018,2018,6,2023,10,2027,103,89,0,14,0,"86,4","0,0","13,6","0,0","13,6"
1107,Centro Universitário Estácio do Ceará,4,2,1315087,ENGENHARIA DE PRODUÇÃO,2,23,2304400,1,1,0725E02,Engenharia de produção,07,"Engenharia, produção e construção",2018,2019,6,2023,10,2027,103,57,0,32,0,"55,3","0,0","44,7","0,0","31,1"
1107,Centro Universitário Estácio do Ceará,4,2,1315087,ENGENHARIA DE PRODUÇÃO,2,23,2304400,1,1,0725E02,Engenharia de produção,07,"Engenharia, produção e construção",2018,2020,6,2023,10,2027,103,42,0,15,0,"40,8","0,0","59,2","0,0","14,6"
1107,Centro Universitário Estácio do Ceará,4,2,1315087,ENGENHARIA DE PRODUÇÃO,2,23,2304400,1,1,0725E02,Engenharia de produção,07,"Engenharia, produção e construção",2018,2021,6,2023,10,2027,103,22,1,19,0,"21,4","1,0","77,7","1,0","18,4"
1107,Centro Universitário Estácio do Ceará,4,2,1315087,ENGENHARIA DE PRODUÇÃO,2,23,2304400,1,1,0725E02,Engenharia de produção,07,"Engenharia, produção e construção",2018,2022,6,2023,10,2027,103,16,1,5,0,"15,5","1,9","82,5","1,0","4,9"
1107,Centro Universitário Estácio do Ceará,4,2,1404113,ENGENHARIA ELÉTRICA,2,23,2304400,1,1,0713E05,Engenharia elétrica,07,"Engenharia, produção e construção",2018,2018,6,2023,10,2027,207,187,0,20,0,"90,3","0,0","9,7","0,0","9,7"
1107,Centro Universitário Estácio do Ceará,4,2,1404113,ENGENHARIA ELÉTRICA,2,23,2304400,1,1,0713E05,Engenharia elétrica,07,"Engenharia, produção e construção",2018,2019,6,2023,10,2027,207,144,0,43,0,"69,6","0,0","30,4","0,0","20,8"
1107,Centro Universitário Estácio do Ceará,4,2,1404113,ENGENHARIA ELÉTRICA,2,23,2304400,1,1,0713E05,Engenharia elétrica,07,"Engenharia, produção e construção",2018,2020,6,2023,10,2027,207,99,0,45,0,"47,8","0,0","52,2","0,0","21,7"
1107,Centro Universitário Estácio do Ceará,4,2,1404113,ENGENHARIA ELÉTRICA,2,23,2304400,1,1,0713E05,Engenharia elétrica,07,"Engenharia, produção e construção",2018,2021,6,2023,10,2027,207,66,0,33,0,"31,9","0,0","68,1","0,0","15,9"
1107,Centro Universitário Estácio do Ceará,4,2,1404113,ENGENHARIA ELÉTRICA,2,23,2304400,1,1,0713E05,Engenharia elétrica,07,"Engenharia, produção e construção",2018,2022,6,2023,10,2027,207,59,0,7,0,"28,5","0,0","71,5","0,0","3,4"
1107,Centro Universitário Estácio do Ceará,4,2,1419893,ENGENHARIA MECÂNICA,2,23,2304400,1,1,0715E02,Engenharia mecânica,07,"Engenharia, produção e construção",2018,2018,6,2023,10,2027,54,53,0,1,0,"98,1","0,0","1,9","0,0","1,9"
1107,Centro Universitário Estácio do Ceará,4,2,1419893,ENGENHARIA MECÂNICA,2,23,2304400,1,1,0715E02,Engenharia mecânica,07,"Engenharia, produção e construção",2018,2019,6,2023,10,2027,54,40,0,13,0,"74,1","0,0","25,9","0,0","24,1"
1107,Centro Universitário Estácio do Ceará,4,2,1419893,ENGENHARIA MECÂNICA,2,23,2304400,1,1,0715E02,Engenharia mecânica,07,"Engenharia, produção e construção",2018,2020,6,2023,10,2027,54,34,0,6,0,"63,0","0,0","37,0","0,0","11,1"
1107,Centro Universitário Estácio do Ceará,4,2,1419893,ENGENHARIA MECÂNICA,2,23,2304400,1,1,0715E02,Engenharia mecânica,07,"Engenharia, produção e construção",2018,2021,6,2023,10,2027,54,22,0,12,0,"40,7","0,0","59,3","0,0","22,2"
1107,Centro Universitário Estácio do Ceará,4,2,1419893,ENGENHARIA MECÂNICA,2,23,2304400,1,1,0715E02,Engenharia mecânica,07,"Engenharia, produção e construção",2018,2022,6,2023,10,2027,54,19,0,3,0,"35,2","0,0","64,8","0,0","5,6"
1113,CENTRO UNIVERSITÁRIO EURO-AMERICANO,4,2,1261748,ENGENHARIA CIVIL,5,53,5300108,1,1,0732E01,Engenharia civil,07,"Engenharia, produção e construção",2018,2018,6,2023,10,2027,45,41,0,4,0,"91,1","0,0","8,9","0,0","8,9"
1113,CENTRO UNIVERSITÁRIO EURO-AMERICANO,4,2,1261748,ENGENHARIA CIVIL,5,53,5300108,1,1,0732E01,Engenharia civil,07,"Engenharia, produção e construção",2018,2019,6,2023,10,2027,45,34,0,7,0,"75,6","0,0","24,4","0,0","15,6"
1113,CENTRO UNIVERSITÁRIO EURO-AMERICANO,4,2,1261748,ENGENHARIA CIVIL,5,53,5300108,1,1,0732E01,Engenharia civil,07,"Engenharia, produção e construção",2018,2020,6,2023,10,2027,45,29,1,4,0,"64,4","2,2","33,3","2,2","8,9"
1113,CENTRO UNIVERSITÁRIO EURO-AMERICANO,4,2,1261748,ENGENHARIA CIVIL,5,53,5300108,1,1,0732E01,Engenharia civil,07,"Engenharia, produção e construção",2018,2021,6,2023,10,2027,45,19,1,9,0,"42,2","4,4","53,3","2,2","20,0"
1113,CENTRO UNIVERSITÁRIO EURO-AMERICANO,4,2,1261748,ENGENHARIA CIVIL,5,53,5300108,1,1,0732E01,Engenharia civil,07,"Engenharia, produção e construção",2018,2022,6,2023,10,2027,45,11,2,6,0,"24,4","8,9","66,7","4,4","13,3"
1120,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA FLUMINENSE",1,4,92277,ENGENHARIA DE CONTROLE E AUTOMAÇÃO,3,33,3301009,1,1,0714E05,Engenharia de controle e automação,07,"Engenharia, produção e construção",2018,2018,6,2023,10,2027,71,66,0,5,0,"93,0","0,0","7,0","0,0","7,0"
1120,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA FLUMINENSE",1,4,92277,ENGENHARIA DE CONTROLE E AUTOMAÇÃO,3,33,3301009,1,1,0714E05,Engenharia de controle e automação,07,"Engenharia, produção e construção",2018,2019,6,2023,10,2027,71,57,0,9,0,"80,3","0,0","19,7","0,0","12,7"
1120,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA FLUMINENSE",1,4,92277,ENGENHARIA DE CONTROLE E AUTOMAÇÃO,3,33,3301009,1,1,0714E05,Engenharia de controle e automação,07,"Engenharia, produção e construção",2018,2020,6,2023,10,2027,71,50,0,7,0,"70,4","0,0","29,6","0,0","9,9"
1120,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA FLUMINENSE",1,4,92277,ENGENHARIA DE CONTROLE E AUTOMAÇÃO,3,33,3301009,1,1,0714E05,Engenharia de controle e automação,07,"Engenharia, produção e construção",2018,2021,6,2023,10,2027,71,46,0,4,0,"64,8","0,0","35,2","0,0","5,6"
1120,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA FLUMINENSE",1,4,92277,ENGENHARIA DE CONTROLE E AUTOMAÇÃO,3,33,3301009,1,1,0714E05,Engenharia de controle e automação,07,"Engenharia, produção e construção",2018,2022,6,2023,10,2027,71,36,0,10,0,"50,7","0,0","49,3","0,0","14,1"
1120,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA FLUMINENSE",1,4,111916,ENGENHARIA DE CONTROLE E AUTOMAÇÃO,3,33,3302403,1,1,0714E05,Engenharia de controle e automação,07,"Engenharia, produção e construção",2018,2018,6,2023,10,2027,86,80,0,6,0,"93,0","0,0","7,0","0,0","7,0"
1120,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA FLUMINENSE",1,4,111916,ENGENHARIA DE CONTROLE E AUTOMAÇÃO,3,33,3302403,1,1,0714E05,Engenharia de controle e automação,07,"Engenharia, produção e construção",2018,2019,6,2023,10,2027,86,53,0,27,0,"61,6","0,0","38,4","0,0","31,4"
1120,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA FLUMINENSE",1,4,111916,ENGENHARIA DE CONTROLE E AUTOMAÇÃO,3,33,3302403,1,1,0714E05,Engenharia de controle e automação,07,"Engenharia, produção e construção",2018,2020,6,2023,10,2027,86,51,0,2,0,"59,3","0,0","40,7","0,0","2,3"
1120,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA FLUMINENSE",1,4,111916,ENGENHARIA DE CONTROLE E AUTOMAÇÃO,3,33,3302403,1,1,0714E05,Engenharia de controle e automação,07,"Engenharia, produção e construção",2018,2021,6,2023,10,2027,86,50,0,1,0,"58,1","0,0","41,9","0,0","1,2"
1120,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA FLUMINENSE",1,4,111916,ENGENHARIA DE CONTROLE E AUTOMAÇÃO,3,33,3302403,1,1,0714E05,Engenharia de controle e automação,07,"Engenharia, produção e construção",2018,2022,6,2023,10,2027,86,34,2,14,0,"39,5","2,3","58,1","2,3","16,3"
1120,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA FLUMINENSE",1,4,1153427,ENGENHARIA AMBIENTAL,3,33,3301009,1,1,0712E01,Engenharia ambiental,07,"Engenharia, produção e construção",2018,2018,6,2023,10,2027,69,60,0,9,0,"87,0","0,0","13,0","0,0","13,0"
1120,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA FLUMINENSE",1,4,1153427,ENGENHARIA AMBIENTAL,3,33,3301009,1,1,0712E01,Engenharia ambiental,07,"Engenharia, produção e construção",2018,2019,6,2023,10,2027,69,54,0,6,0,"78,3","0,0","21,7","0,0","8,7"
1120,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA FLUMINENSE",1,4,1153427,ENGENHARIA AMBIENTAL,3,33,3301009,1,1,0712E01,Engenharia ambiental,07,"Engenharia, produção e construção",2018,2020,6,2023,10,2027,69,52,0,1,1,"76,5","0,0","23,5","0,0","1,5"
1120,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA FLUMINENSE",1,4,1153427,ENGENHARIA AMBIENTAL,3,33,3301009,1,1,0712E01,Engenharia ambiental,07,"Engenharia, produção e construção",2018,2021,6,2023,10,2027,69,52,0,0,0,"76,5","0,0","23,5","0,0","0,0"
1120,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA FLUMINENSE",1,4,1153427,ENGENHARIA AMBIENTAL,3,33,3301009,1,1,0712E01,Engenharia ambiental,07,"Engenharia, produção e construção",2018,2022,6,2023,10,2027,69,33,2,17,0,"48,5","2,9","48,5","2,9","25,0"
1120,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA FLUMINENSE",1,4,1349105,ENGENHARIA ELÉTRICA,3,33,3301009,1,1,0713E05,Engenharia elétrica,07,"Engenharia, produção e construção",2018,2018,6,2023,10,2027,50,45,0,5,0,"90,0","0,0","10,0","0,0","10,0"
1120,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA FLUMINENSE",1,4,1349105,ENGENHARIA ELÉTRICA,3,33,3301009,1,1,0713E05,Engenharia elétrica,07,"Engenharia, produção e construção",2018,2019,6,2023,10,2027,50,39,0,6,0,"78,0","0,0","22,0","0,0","12,0"
1120,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA FLUMINENSE",1,4,1349105,ENGENHARIA ELÉTRICA,3,33,3301009,1,1,0713E05,Engenharia elétrica,07,"Engenharia, produção e construção",2018,2020,6,2023,10,2027,50,39,0,0,0,"78,0","0,0","22,0","0,0","0,0"
1120,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA FLUMINENSE",1,4,1349105,ENGENHARIA ELÉTRICA,3,33,3301009,1,1,0713E05,Engenharia elétrica,07,"Engenharia, produção e construção",2018,2021,6,2023,10,2027,50,36,2,1,0,"72,0","4,0","24,0","4,0","2,0"
1120,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA FLUMINENSE",1,4,1349105,ENGENHARIA ELÉTRICA,3,33,3301009,1,1,0713E05,Engenharia elétrica,07,"Engenharia, produção e construção",2018,2022,6,2023,10,2027,50,28,2,6,0,"56,0","8,0","36,0","4,0","12,0"
1120,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA FLUMINENSE",1,4,1349106,ENGENHARIA DE COMPUTAÇÃO,3,33,3301009,1,1,0616E01,Engenharia de computação (DCN Computação),06,Computação e Tecnologias da Informação e Comunicação (TIC),2018,2018,6,2023,10,2027,46,35,0,11,0,"76,1","0,0","23,9","0,0","23,9"
1120,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA FLUMINENSE",1,4,1349106,ENGENHARIA DE COMPUTAÇÃO,3,33,3301009,1,1,0616E01,Engenharia de computação (DCN Computação),06,Computação e Tecnologias da Informação e Comunicação (TIC),2018,2019,6,2023,10,2027,46,29,0,6,0,"63,0","0,0","37,0","0,0","13,0"
1120,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA FLUMINENSE",1,4,1349106,ENGENHARIA DE COMPUTAÇÃO,3,33,3301009,1,1,0616E01,Engenharia de computação (DCN Computação),06,Computação e Tecnologias da Informação e Comunicação (TIC),2018,2020,6,2023,10,2027,46,26,0,3,0,"56,5","0,0","43,5","0,0","6,5"
1120,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA FLUMINENSE",1,4,1349106,ENGENHARIA DE COMPUTAÇÃO,3,33,3301009,1,1,0616E01,Engenharia de computação (DCN Computação),06,Computação e Tecnologias da Informação e Comunicação (TIC),2018,2021,6,2023,10,2027,46,25,0,1,0,"54,3","0,0","45,7","0,0","2,2"
1120,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA FLUMINENSE",1,4,1349106,ENGENHARIA DE COMPUTAÇÃO,3,33,3301009,1,1,0616E01,Engenharia de computação (DCN Computação),06,Computação e Tecnologias da Informação e Comunicação (TIC),2018,2022,6,2023,10,2027,46,18,1,6,0,"39,1","2,2","58,7","2,2","13,0"
1120,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA FLUMINENSE",1,4,1431773,ENGENHARIA ELÉTRICA,3,33,3302403,1,1,0713E05,Engenharia elétrica,07,"Engenharia, produção e construção",2018,2018,6,2023,10,2027,86,85,0,1,0,"98,8","0,0","1,2","0,0","1,2"
1120,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA FLUMINENSE",1,4,1431773,ENGENHARIA ELÉTRICA,3,33,3302403,1,1,0713E05,Engenharia elétrica,07,"Engenharia, produção e construção",2018,2019,6,2023,10,2027,86,66,0,19,0,"76,7","0,0","23,3","0,0","22,1"
1120,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA FLUMINENSE",1,4,1431773,ENGENHARIA ELÉTRICA,3,33,3302403,1,1,0713E05,Engenharia elétrica,07,"Engenharia, produção e construção",2018,2020,6,2023,10,2027,86,66,0,0,0,"76,7","0,0","23,3","0,0","0,0"
1120,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA FLUMINENSE",1,4,1431773,ENGENHARIA ELÉTRICA,3,33,3302403,1,1,0713E05,Engenharia elétrica,07,"Engenharia, produção e construção",2018,2021,6,2023,10,2027,86,64,0,2,0,"74,4","0,0","25,6","0,0","2,3"
1120,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA FLUMINENSE",1,4,1431773,ENGENHARIA ELÉTRICA,3,33,3302403,1,1,0713E05,Engenharia elétrica,07,"Engenharia, produção e construção",2018,2022,6,2023,10,2027,86,39,3,22,0,"45,3","3,5","51,2","3,5","25,6"
1126,UNIVERSIDADE ESTADUAL DO CENTRO OESTE,2,1,19263,ENGENHARIA FLORESTAL,4,41,4110706,1,1,0821E01,Engenharia florestal,08,"Agricultura, silvicultura, pesca e veterinária",2018,2018,6,2023,10,2027,47,42,0,5,0,"89,4","0,0","10,6","0,0","10,6"
1126,UNIVERSIDADE ESTADUAL DO CENTRO OESTE,2,1,19263,ENGENHARIA FLORESTAL,4,41,4110706,1,1,0821E01,Engenharia florestal,08,"Agricultura, silvicultura, pesca e veterinária",2018,2019,6,2023,10,2027,47,35,0,7,0,"74,5","0,0","25,5","0,0","14,9"
1126,UNIVERSIDADE ESTADUAL DO CENTRO OESTE,2,1,19263,ENGENHARIA FLORESTAL,4,41,4110706,1,1,0821E01,Engenharia florestal,08,"Agricultura, silvicultura, pesca e veterinária",2018,2020,6,2023,10,2027,47,28,0,7,0,"59,6","0,0","40,4","0,0","14,9"
1126,UNIVERSIDADE ESTADUAL DO CENTRO OESTE,2,1,19263,ENGENHARIA FLORESTAL,4,41,4110706,1,1,0821E01,Engenharia florestal,08,"Agricultura, silvicultura, pesca e veterinária",2018,2021,6,2023,10,2027,47,25,0,3,0,"53,2","0,0","46,8","0,0","6,4"
1126,UNIVERSIDADE ESTADUAL DO CENTRO OESTE,2,1,19263,ENGENHARIA FLORESTAL,4,41,4110706,1,1,0821E01,Engenharia florestal,08,"Agricultura, silvicultura, pesca e veterinária",2018,2022,6,2023,10,2027,47,18,7,0,0,"38,3","14,9","46,8","14,9","0,0"
1126,UNIVERSIDADE ESTADUAL DO CENTRO OESTE,2,1,64114,ENGENHARIA AMBIENTAL,4,41,4110706,1,1,0712E01,Engenharia ambiental,07,"Engenharia, produção e construção",2018,2018,6,2023,10,2027,38,32,0,6,0,"84,2","0,0","15,8","0,0","15,8"
1126,UNIVERSIDADE ESTADUAL DO CENTRO OESTE,2,1,64114,ENGENHARIA AMBIENTAL,4,41,4110706,1,1,0712E01,Engenharia ambiental,07,"Engenharia, produção e construção",2018,2019,6,2023,10,2027,38,24,0,8,0,"63,2","0,0","36,8","0,0","21,1"
1126,UNIVERSIDADE ESTADUAL DO CENTRO OESTE,2,1,64114,ENGENHARIA AMBIENTAL,4,41,4110706,1,1,0712E01,Engenharia ambiental,07,"Engenharia, produção e construção",2018,2020,6,2023,10,2027,38,23,0,1,0,"60,5","0,0","39,5","0,0","2,6"
1126,UNIVERSIDADE ESTADUAL DO CENTRO OESTE,2,1,64114,ENGENHARIA AMBIENTAL,4,41,4110706,1,1,0712E01,Engenharia ambiental,07,"Engenharia, produção e construção",2018,2021,6,2023,10,2027,38,16,0,7,0,"42,1","0,0","57,9","0,0","18,4"
1126,UNIVERSIDADE ESTADUAL DO CENTRO OESTE,2,1,64114,ENGENHARIA AMBIENTAL,4,41,4110706,1,1,0712E01,Engenharia ambiental,07,"Engenharia, produção e construção",2018,2022,6,2023,10,2027,38,6,10,0,0,"15,8","26,3","57,9","26,3","0,0"
1128,UNIVERSIDADE DE ITAÚNA,5,1,7376,ENGENHARIA MECÂNICA,3,31,3133808,1,1,0715E02,Engenharia mecânica,07,"Engenharia, produção e construção",2018,2018,5,2022,9,2026,34,34,0,0,0,"100,0","0,0","0,0","0,0","0,0"
1128,UNIVERSIDADE DE ITAÚNA,5,1,7376,ENGENHARIA MECÂNICA,3,31,3133808,1,1,0715E02,Engenharia mecânica,07,"Engenharia, produção e construção",2018,2019,5,2022,9,2026,34,19,0,15,0,"55,9","0,0","44,1","0,0","44,1"
1128,UNIVERSIDADE DE ITAÚNA,5,1,7376,ENGENHARIA MECÂNICA,3,31,3133808,1,1,0715E02,Engenharia mecânica,07,"Engenharia, produção e construção",2018,2020,5,2022,9,2026,34,17,0,2,0,"50,0","0,0","50,0","0,0","5,9"
1128,UNIVERSIDADE DE ITAÚNA,5,1,7376,ENGENHARIA MECÂNICA,3,31,3133808,1,1,0715E02,Engenharia mecânica,07,"Engenharia, produção e construção",2018,2021,5,2022,9,2026,34,14,1,2,0,"41,2","2,9","55,9","2,9","5,9"
1128,UNIVERSIDADE DE ITAÚNA,5,1,7376,ENGENHARIA MECÂNICA,3,31,3133808,1,1,0715E02,Engenharia mecânica,07,"Engenharia, produção e construção",2018,2022,5,2022,9,2026,34,6,7,1,0,"17,6","23,5","58,8","20,6","2,9"
